pair_id,source_attribute_id,target_attribute_id,source_label,target_label,source_category,target_category,source_subcategory,target_subcategory,embedding_similarity,lexical_similarity,evidence_support,retrieval_relation_hint,retrieval_status,candidate_source,step4_relation_hint,step4_score,pre_llm_pair_score,relation_type,merge_decision,direction,llm_confidence,rationale,final_merge_confidence,llm_provider,llm_model
pair_attr_demographics_and_population_is__attr_worldview_beliefs_and_attitu_is__119a759eef22,attr_demographics_and_population__is_2nd_person_staying_somewhere_else_now__39fe02c204,attr_worldview_beliefs_and_attitu__is_1st_person_staying_somewhere_else_now__1fd654acec,is 2nd person staying somewhere else now?,is 1st person staying somewhere else now?,Demographics & Population Grounding,"Worldview, Beliefs & Attitudes",demographic variables,worldview beliefs and attitudes,0.796,0.9268,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7759,not_related,keep_separate,none,0.9,"Different categories and persons, likely distinct attributes.",0.8538,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__387b971e8bb4,attr_demographics_and_population__race_of_aids_victim_3rd_closest_to_r__6b7be6a252,attr_demographics_and_population__sex_of_aids_victim_closest_to_r__d9cf438094,race of aids victim 3rd closest to r,sex of aids victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8184,0.8657,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.773,not_related,keep_separate,none,0.95,Race and sex of different individuals are distinct demographic attributes.,0.8738,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_reg__801a4b3c378e,attr_demographics_and_population__race_of_aids_victim_closest_to_r__dc04551e7a,attr_demographics_and_population__region_of_aids_victim_2nd_closest_to_r__9120221b37,race of aids victim closest to r,region of aids victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8177,0.8571,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7704,not_related,keep_separate,none,0.95,Race and region of different individuals are distinct demographic variables with no hierarchical or direct relation.,0.8723,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__428a68626628,attr_demographics_and_population__race_of_person_number_1__12a798a909,attr_demographics_and_population__sex_of_person_number_1__2fcce47639,race of person number 1,sex of person number 1,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7792,0.8889,0.7973,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7704,not_related,keep_separate,none,0.95,Race and sex of the same person are distinct demographic attributes with no hierarchical relation.,0.8743,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_rac__fbd32a893315,attr_demographics_and_population__age_of_murder_victim_2nd_closest_to_r__9a62909c48,attr_demographics_and_population__race_of_murder_victim_closest_to_r__b43512e170,age of murder victim 2nd closest to r,race of murder victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7969,0.9014,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7701,not_related,keep_separate,none,0.95,Age and race of different murder victims are distinct demographic attributes with no direct relation.,0.8727,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__60a86d97ac69,attr_demographics_and_population__age_of_murder_victim_3rd_closest_to_r__6e8db2ce95,attr_demographics_and_population__sex_of_murder_victim_2nd_closest_to_r__a72ecf19ed,age of murder victim 3rd closest to r,sex of murder victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.801,0.8919,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7699,not_related,keep_separate,none,0.95,Age and sex of different murder victims are distinct demographic attributes with no direct relation.,0.8725,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__8429113559b3,attr_demographics_and_population__age_of_murder_victim_closest_to_r__87365589fe,attr_demographics_and_population__sex_of_murder_victim_2nd_closest_to_r__a72ecf19ed,age of murder victim closest to r,sex of murder victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8028,0.8857,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7694,not_related,keep_separate,none,0.95,Age and sex of different murder victims are distinct demographic attributes with no direct relation.,0.8721,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_rac__9689f9a5a404,attr_demographics_and_population__age_of_murder_victim_3rd_closest_to_r__6e8db2ce95,attr_demographics_and_population__race_of_murder_victim_2nd_closest_to_r__18138528fe,age of murder victim 3rd closest to r,race of murder victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.793,0.9067,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7692,not_related,keep_separate,none,0.95,Age and race of different murder victims are distinct demographic attributes with no direct relation.,0.8723,openai,gpt-4.1-mini
pair_attr_demographics_and_population_reg__attr_demographics_and_population_sex__44e27320eaa4,attr_demographics_and_population__region_of_aids_victim_2nd_closest_to_r__9120221b37,attr_demographics_and_population__sex_of_aids_victim_closest_to_r__d9cf438094,region of aids victim 2nd closest to r,sex of aids victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8175,0.8406,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7662,not_related,keep_separate,none,0.95,"Region and sex are different demographic variables, not measuring the same construct.",0.8698,openai,gpt-4.1-mini
pair_attr_demographics_and_population_gen__attr_demographics_and_population_gen__d9473bbf362e,attr_demographics_and_population__gender_of_2nd_person__1d8c0b274c,attr_demographics_and_population__gender_of_5th_person__c878cff227,gender of 2nd person,gender of 5th person,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8133,0.85,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7662,not_related,keep_separate,none,0.95,"Gender of different persons are distinct attributes, not duplicates or aliases.",0.8699,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_sex__6b1dbd18c7bd,attr_demographics_and_population__age_of_murder_victim_closest_to_r__87365589fe,attr_demographics_and_population__sex_of_murder_victim_3rd_closest_to_r__00e013c24c,age of murder victim closest to r,sex of murder victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7971,0.8857,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7662,not_related,keep_separate,none,0.95,"Age and sex are different demographic variables, measuring distinct constructs.",0.8704,openai,gpt-4.1-mini
pair_attr_demographics_and_population_age__attr_demographics_and_population_reg__ac502896e7b9,attr_demographics_and_population__age_of_aids_victim_closest_to_r__27b68c93d5,attr_demographics_and_population__region_of_aids_victim_2nd_closest_to_r__9120221b37,age of aids victim closest to r,region of aids victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.817,0.8406,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7659,not_related,keep_separate,none,0.95,Age and region are different demographic variables.,0.8696,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_reg__09d4341e82ef,attr_demographics_and_population__race_of_aids_victim_2nd_closest_to_r__396fd7c769,attr_demographics_and_population__region_of_aids_victim_3rd_closest_to_r__0e50788812,race of aids victim 2nd closest to r,region of aids victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8058,0.8649,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7658,not_related,keep_separate,none,0.95,Race and region are different demographic variables.,0.8699,openai,gpt-4.1-mini
pair_attr_demographics_and_population_reg__attr_demographics_and_population_sex__f07d5e0e23bf,attr_demographics_and_population__region_of_aids_victim_closest_to_r__7a794bb011,attr_demographics_and_population__sex_of_aids_victim_2nd_closest_to_r__ca16d15e8e,region of aids victim closest to r,sex of aids victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8163,0.8406,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7655,not_related,keep_separate,none,0.95,Region and sex are different demographic variables.,0.8694,openai,gpt-4.1-mini
pair_attr_demographics_and_population_reg__attr_demographics_and_population_sex__967daf192616,attr_demographics_and_population__region_of_aids_victim_closest_to_r__7a794bb011,attr_demographics_and_population__sex_of_aids_victim_3rd_closest_to_r__0e2993c55a,region of aids victim closest to r,sex of aids victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8158,0.8406,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7653,not_related,keep_separate,none,0.95,Region and sex are different demographic variables.,0.8693,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__5dd71bb977d4,attr_demographics_and_population__race_of_murder_victim_2nd_closest_to_r__18138528fe,attr_demographics_and_population__sex_of_murder_victim_3rd_closest_to_r__00e013c24c,race of murder victim 2nd closest to r,sex of murder victim 3rd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7892,0.88,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7605,not_related,keep_separate,none,0.95,Race and sex of different victims are unrelated demographic variables.,0.8672,openai,gpt-4.1-mini
pair_attr_demographics_and_population_per__attr_demographics_and_population_per__de455fbc051d,attr_demographics_and_population__percentage_asian_living_in_r_s_community__990af6f5df,attr_demographics_and_population__percentage_jews_living_in_r_s_community__93e8d063dd,percentage asian living in r's community,percentage jews living in r's community,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7593,0.9114,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7519,not_related,keep_separate,none,0.95,Percentages of different ethnic groups in community are distinct demographic variables.,0.8629,openai,gpt-4.1-mini
pair_attr_domain_specific_overlays_number__attr_domain_specific_overlays_number__89bb53e5914b,attr_domain_specific_overlays__number_of_brenda_r_is_acquainted_with__3a5e756935,attr_domain_specific_overlays__number_of_shawn_r_is_acquainted_with__48b3d17bbd,number of brenda r is acquainted with,number of shawn r is acquainted with,Domain-Specific Overlays,Domain-Specific Overlays,uncategorized candidate,uncategorized candidate,0.7749,0.8767,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7518,not_related,keep_separate,none,0.95,Number of acquaintances with different individuals are distinct attributes.,0.8624,openai,gpt-4.1-mini
pair_attr_life_context_and_constraints_ho__attr_life_context_and_constraints_ho__058e03919cc9,attr_life_context_and_constraints__how_many_years_r_born_a_member_of_informal_group1__08f6d57e33,attr_life_context_and_constraints__how_many_years_r_born_a_member_of_literary_group3__022ae10f4c,how many years r born a member of informal group1,how many years r born a member of literary group3,Life Context & Constraints,Life Context & Constraints,life context and constraints,life context and constraints,0.7745,0.8776,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7518,not_related,keep_separate,none,0.95,Years born member of different groups are distinct attributes.,0.8624,openai,gpt-4.1-mini
pair_attr_life_context_and_constraints_ho__attr_life_context_and_constraints_ho__9880eba71c1f,attr_life_context_and_constraints__how_many_years_r_born_a_member_of_informal_group5__e221d118be,attr_life_context_and_constraints__how_many_years_r_born_a_member_of_literary_group3__022ae10f4c,how many years r born a member of informal group5,how many years r born a member of literary group3,Life Context & Constraints,Life Context & Constraints,life context and constraints,life context and constraints,0.7745,0.8776,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7518,not_related,keep_separate,none,0.95,Years born member of different groups are distinct attributes.,0.8624,openai,gpt-4.1-mini
pair_attr_domain_specific_overlays_number__attr_domain_specific_overlays_number__b70dbcef159d,attr_domain_specific_overlays__number_of_lawyer_r_is_acquainted_with__26c5a41994,attr_domain_specific_overlays__number_of_mark_r_is_acquainted_with__57b6c8665b,number of lawyer r is acquainted with,number of mark r is acquainted with,Domain-Specific Overlays,Domain-Specific Overlays,uncategorized candidate,uncategorized candidate,0.7568,0.9167,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7518,not_related,keep_separate,none,0.95,Number of acquaintances with different individuals are distinct attributes.,0.863,openai,gpt-4.1-mini
pair_attr_demographics_and_population_bir__attr_demographics_and_population_sex__6a1fdbd0fb03,attr_demographics_and_population__birth_year_of_r_2nd_sibling__ed4bfeeacb,attr_demographics_and_population__sex_of_r_2nd_sibling__f5099c3fa0,birth year of r 2nd sibling,sex of r 2nd sibling,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8234,0.766,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7508,not_related,keep_separate,none,0.95,Birth year and sex of sibling are distinct demographic variables.,0.8604,openai,gpt-4.1-mini
pair_attr_demographics_and_population_r_r__attr_demographics_and_population_sex__a8c961361e12,attr_demographics_and_population__r_relation_to_r_7th_sibling__526c570c73,attr_demographics_and_population__sex_of_r_7th_sibling__30f3ed19bc,r relation to r 7th sibling,sex of r 7th sibling,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.8427,0.7234,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7507,not_related,keep_separate,none,0.95,Relation to sibling and sibling's sex are distinct demographic variables.,0.8598,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__26c390a79601,attr_demographics_and_population__race_of_suicide_victim_2nd_closest_to_r__0289c41f97,attr_demographics_and_population__sex_of_murder_victim_2nd_closest_to_r__a72ecf19ed,race of suicide victim 2nd closest to r,sex of murder victim 2nd closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7823,0.8421,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7472,not_related,keep_separate,none,0.95,Race and sex of different victims are unrelated demographic attributes.,0.8594,openai,gpt-4.1-mini
pair_attr_domain_specific_overlays_tool_s__attr_domain_specific_overlays_tool_s__8f20408e01a9,attr_domain_specific_overlays__tool_sap__5e3a5e0002,attr_domain_specific_overlays__tool_sas__57edd65387,Tool: SAP,Tool: SAS,Domain-Specific Overlays,Domain-Specific Overlays,uncategorized candidate,uncategorized candidate,0.807,0.8889,0.5108,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7427,not_related,keep_separate,none,0.95,Tools SAP and SAS are distinct software tools.,0.854,openai,gpt-4.1-mini
pair_attr_demographics_and_population_rac__attr_demographics_and_population_sex__9527b04458f6,attr_demographics_and_population__race_of_suicide_victim_closest_to_r__1eb340a6c1,attr_demographics_and_population__sex_of_murder_victim_closest_to_r__ad31527af7,race of suicide victim closest to r,sex of murder victim closest to r,Demographics & Population Grounding,Demographics & Population Grounding,demographic variables,demographic variables,0.7779,0.8235,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7401,not_related,keep_separate,none,0.95,Race of suicide victim vs sex of murder victim are distinct demographic variables.,0.8553,openai,gpt-4.1-mini
pair_attr_personality_traits_am_a_pessimi__attr_personality_traits_am_a_sadisti__712272df0a0b,attr_personality_traits__am_a_pessimistic_person__91b90401a1,attr_personality_traits__am_a_sadistic_person__f039ea2670,Am a pessimistic person.,Am a sadistic person.,Personality Traits,Personality Traits,ipip personality items,ipip personality items,0.7635,0.8444,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7374,not_related,keep_separate,none,0.95,"Pessimistic and sadistic are different personality traits, not measuring the same construct.",0.8541,openai,gpt-4.1-mini
pair_attr_personality_traits_am_easily_de__attr_personality_traits_am_easily_st__85032e1ef401,attr_personality_traits__am_easily_deterred__8db0dadaad,attr_personality_traits__am_easily_startled__80ff28c1e9,Am easily deterred.,Am easily startled.,Personality Traits,Personality Traits,ipip personality items,ipip personality items,0.7781,0.7895,0.7094,embedding_candidate,needs_llm_adjudication,embedding_retrieval,,,0.7317,not_related,keep_separate,none,0.95,Easily deterred and easily startled are distinct personality traits.,0.8503,openai,gpt-4.1-mini
