edge_id,source_node_id,target_node_id,relation_type,edge_status,edge_weight,confidence_score,weight_basis,reason
edge_0000122,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__hours_per_day_watching_tv__8d6c62def4,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000123,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_comfortable_are_you_in_new_social_situations__6687fe84d3,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000124,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_do_you_feel_when_others_recognize_your_achievement__5bad0be240,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000125,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_do_you_spend_your_time_away_from_work_or_routine_d__6577ae6a2d,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000126,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_do_you_stay_motivated_when_things_don_t_go_as_plan__ba4e4fffeb,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000127,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_do_you_usually_connect_with_new_people__b1eba6dc5c,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000128,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_do_you_usually_spend_your_weekends__6d4496597a,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000129,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_familiar_r_is_with_term_advanced_search__fa02c6ac2e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000130,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_many_friends_discuss_problems_via_email__f2c2de6a3e,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000131,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_do_you_socialize_with_others_online_or_in_pe__4fdbec8d10,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000132,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_do_you_try_new_products_services_or_experien__aee7fb3b22,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000133,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_call_best_friend__9446969d88,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000134,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_brothers_or_sister_s_in_law__9f13398017,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000135,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_by_telephone_or_letter__83ed189a19,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000136,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_cousin__81313838d0,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000137,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_father_by_telephone__bed1bef369,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000138,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_god_parents__67988d8c46,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000139,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_mother_by_telephone__7c040fa329,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000140,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_nieces_and_nephews__9d1ff95500,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000141,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_parents_in_law__9c31ff72f2,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000142,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_contact_uncles_or_aunts__0d40cf1b24,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000143,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_read_newspaper__0eb2630414,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000144,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_visit_best_friend__40eca104a4,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000145,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_visit_father__ae2aa1bcc8,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000146,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_visit_mother__aec1bd2e45,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000147,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_visit_this_sister_or_brother__cef4623368,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000148,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_does_r_visit_this_son_or_daughter__23fca5a5ec,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000149,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_r_considered_pet_member_of_family__ea9e3d7f72,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000150,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_r_considers_pet_member_of_family__cccec00aa6,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000151,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_r_uses_bookmarks__3b56fc4352,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000152,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_r_uses_web_directories__573b69b937,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000153,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_often_r_s_friends_or_family_were_angry_with_r__1163ed7e96,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000154,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__how_you_and_your_spouse_organize_your_finances__3595f48b67,contains_attribute,schema_edge,0.2651,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000155,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__indoor_vs_outdoor__ab6c2058d1,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000156,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__interest_3d_printing__b8feaaf883,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000157,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__interest_activism__06ee1b7725,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000158,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__interest_anime__e4b070ab5c,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000159,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__interest_architecture__402b5ec3b0,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
edge_0000160,subcat::behavioral_patterns_and_preferences::behavioral_patterns_and_preferences,attr_behavioral_patterns_and_pref__interest_astrology__ff3db96b0d,contains_attribute,schema_edge,0.2413,1.0,weak structural membership edge weighted by attribute evidence,subcategory membership
